Surface_Area_Current,Depth_Current,Breadth_Current,Inflow_Amount,Surface_Area_Target,Depth_Target,Breadth_Target,Condition,Maintenance_Frequency,Maintenance_Suggestions,Prev_Maintenance_Cost,Estimated_Cost
430.50456104491536,44.94668822412349,79.73146387412913,4.238292052821845,438.98114515055903,51.304126303356256,83.96975592695098,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,405364.32821411564,428204.21223214077
4.469113135064161,20.79117556484354,20.96110468472671,1.6635923188919528,7.7962977728480665,23.28656404318147,22.624697003618664,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,346418.49897539424,347799.71616355045
255.8629039862053,10.268015739242264,17.201938343704747,4.161685823338319,264.186275632882,16.51054447424974,21.363624167043064,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,274188.07240391255,295811.72861172643
209.28809057124073,11.434625692377614,17.262313995168302,0.28133741010591384,209.85076539145257,11.856631807536484,17.543651405274215,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,299913.5979219341,299920.2783410526
111.83179742489439,39.26797842728625,81.64289730290683,3.0217224045620603,117.87524223401851,43.80056203412934,84.66461970746889,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,373640.80022251874,381918.0288041921
60.81281829950772,32.81981284923175,66.85452484892382,1.2270433027097452,63.26690490492721,34.66037780329637,68.08156815163356,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,152804.63359908442,153358.8775001919
169.46997053041034,9.550520425525562,52.783477052142814,0.6907777403086662,170.85152601102766,10.586687035988561,53.47425479245148,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,498350.2622255339,498449.1485552504
471.51194225234707,8.784806275174883,36.52421792822675,0.4770706879831249,472.4660836283133,9.50041230714957,37.00128861620987,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,488656.9229660524,488689.49684330716
162.27826307835687,36.543610915660395,87.84285354049771,3.5118150018028853,169.30189308196265,41.811333418364725,91.3546685423006,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,342646.5588561216,355639.7594677333
259.8765202499397,8.274335286388709,39.852065634840905,1.7653873224635244,263.4072948948667,10.922416270083996,41.61745295730443,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,139794.10291811533,141444.70073089673
351.80646048869374,41.98370266806603,81.84334450768613,3.6513571804909315,359.1091748496756,47.46073843880243,85.49470168817706,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,356102.7090940811,370707.1255789816
182.4511715872677,36.780900222042334,44.474355948451624,0.4202460699148176,183.29166372709733,37.411269326914564,44.89460201836644,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,82489.28404062914,82511.54952958133
485.91925927775935,8.66069512888549,38.31749851306585,1.644922655369991,489.2091045884993,11.128079111940476,39.96242116843584,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,63793.62599261273,65128.86097211704
481.2612001761135,8.817697133833637,46.805298781291036,2.743507332639153,486.7482148413918,12.932958132792365,49.54880611393019,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,165957.29983004616,172152.27586366783
126.63936561685671,49.3987810325529,30.836409542250067,3.974543507710922,134.58845263227855,55.360596294119276,34.810953049960986,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,258180.33053269234,277016.08501353423
249.12700444030034,21.842185809025416,75.01332863744886,1.6618872643671427,252.45077896903462,24.33501670557613,76.675215901816,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,440722.6274337712,442099.60204818845
151.13827659856807,21.678896618010093,50.769318619155435,3.166867744541345,157.47201208765077,26.42919823482211,53.93618636369678,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,377226.08139483863,386754.28512678103
143.13540669435633,41.575980526587614,23.989056819534913,4.441290966357317,152.01798862707096,48.237916976123586,28.43034778589223,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,384217.9345399915,410499.3610352905
19.406586729911865,47.62618598227364,90.05788275418227,3.1177296220932926,25.64204597409845,52.30278041541358,93.17561237627557,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,241472.0005016339,250563.52268225877
305.17260265596855,49.37004787202919,39.00523091594793,1.2415014262928057,307.6556055085542,51.232300011468396,40.24673234224073,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,205670.7466461333,206244.81409668725
251.83683259120187,38.902018336652375,54.811733250284874,0.2195638296270363,252.27596025045594,39.23136408109293,55.03129707991191,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,216967.4433430712,216970.6187811333
26.687896873744688,21.93168134889121,90.74073898549015,4.363484482114556,35.4148658379738,28.476908072063043,95.10422346760471,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,494442.30368122604,519366.5228877022
140.0445856540691,8.757532251440095,62.799561595485216,0.20422011316689698,140.4530258804029,9.063862421190441,63.00378170865211,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,68049.13613561713,68051.69128792231
454.2246770973602,39.97161121673466,12.572906030128044,4.386038196152577,462.99675348966537,46.550668510963526,16.95894422628062,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,440164.17325510184,465476.8738989718
120.54138344281924,30.128191238111228,94.04338023773404,2.691791956733339,125.92496735628592,34.16587917321124,96.73517219446738,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,310403.93385757704,316255.1444337043
73.30254117352032,24.08999041611393,63.14309725407037,4.701431722713191,82.7054046189467,31.142138000183717,67.84452897678356,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,247376.93863531572,278552.31138623774
245.23692737850394,45.78594732926312,34.15565585105153,4.014037855290961,253.26500308908587,51.80700411219956,38.169693706342485,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,376365.9471868114,395768.8025538692
492.8395766011898,10.00388670377681,14.787935193675338,4.989877141613354,502.8193308844165,17.48870241619684,19.777812335288694,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,269001.0236411163,306273.72014140175
121.78558048423871,27.168129693088662,79.6084937377593,1.8184878957133799,125.42255627566547,29.89586153665873,81.42698163347268,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,443040.45713674725,444844.5234561154
336.3956381555334,5.510914014533858,62.38720283692284,3.8592226157625222,344.11408338705843,11.299747938177642,66.24642545268536,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,455315.8388050663,472559.1532615885
381.04818804903005,26.08972888973568,53.81264810565583,2.069461476685287,385.1871110024006,29.19392110476361,55.882109582341116,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,239774.41709305494,242433.26376659572
119.58113445220744,7.5336474056826805,89.49536572204481,2.4513905394891538,124.48391553118574,11.210733214916411,91.94675626153396,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,174572.5087557732,178991.86256212325
364.3799579573179,10.346806232063237,79.07112391122854,3.1747767697700136,370.7295114968579,15.108971386718258,82.24590068099856,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,316557.647867013,326157.4180516904
184.52378322690737,10.288681104969719,16.015813093542366,4.38101785951306,193.2858189459335,16.86020789423931,20.396830953055428,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,460563.50552751095,485789.38553352724
316.52060946619616,34.21446359522286,31.860484711759273,4.922008999076546,326.36462746434927,41.59747709383768,36.78249371083582,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,144797.98505254998,180570.4168984547
317.1313256696865,38.57201956694405,25.60042484163211,3.8645397279361395,324.86040512555877,44.36882915884826,29.46496456956825,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,330334.9626035672,347649.6471450735
268.35156735330446,31.251594429372183,74.65068296469502,2.1470572326199355,272.64568181854435,34.47218027830208,76.79774019731495,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,334202.09904163424,337171.38564286364
46.05459525714974,48.29776468135439,4.319711038842159,2.164649311157644,50.38389387946503,51.544738648090856,6.484360349999802,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,379900.86008687643,382943.73358223704
417.81594529902975,21.86917607856668,57.41907880226034,3.714153277785569,425.24425185460086,27.440405995245037,61.13323208004591,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,109205.4583072669,124576.40874325417
161.0692524208962,17.857043882683733,76.48340988832837,1.2700080142646817,163.60926844942554,19.762055904080757,77.75341790259304,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,372121.23410693987,372735.76064060006
94.07273668952726,44.086960768525714,87.79979803941319,0.6413231543438338,95.35538299821494,45.04894550004146,88.44112119375703,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,459064.63429953845,459143.76627627545
21.346795635827196,15.061812733375369,34.86609312287484,1.8376485724398053,25.022092780706807,17.81828559203508,36.70374169531464,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,130857.39899160889,132719.09445024977
295.85557865093267,48.345014274827506,82.30447316252928,1.5074710591050007,298.8705207691427,50.60622086348501,83.81194422163428,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,156894.49621574493,157922.20058811316
339.1046165592989,5.546951361041735,11.952541958565515,1.5519097902343517,342.2084361397676,7.874816046393263,13.504451748799866,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,487127.79231873783,488249.08935274347
9.27732663500022,48.64454720184376,84.7987768817173,1.2446779801445589,11.766682595289337,50.511564172060595,86.04345486186186,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,131439.6287192704,132018.11394800886
256.5344360913412,6.9421960377759255,13.62137757086626,0.30625662921817326,257.14694934977757,7.4015809816031854,13.927634200084434,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,434473.2920163106,434481.9094460133
114.02139182377104,45.1014401164132,40.331441765476356,0.1875822801937277,114.3965563841585,45.38281353670379,40.519024045670086,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,271525.03540161566,271527.01554521755
322.94122241431546,28.746549908883495,79.93224121217581,4.939839709706555,332.82090183372856,36.15630947344333,84.87208092188237,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,161253.98348142966,197416.5983014748
88.00884807349073,49.68341582536851,15.841825307528604,2.1960883553057258,92.40102478410218,52.9775483583271,18.037913662834328,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,441837.4555726301,445014.8467262954
345.7779313131305,8.320845413092949,23.695888128031505,1.9832005710824405,349.7443324552954,11.29564626971661,25.679088699113947,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,250387.36475119946,252727.39338221325
193.98093780396817,29.923442798059437,72.50300427091356,3.4302716851960424,200.84148117436027,35.068850325853504,75.93327595610961,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,281667.8092683606,293776.76831047353
468.42826437963055,48.61861410285945,72.28361711806136,1.1694440505388146,470.7671524807082,50.372780178667675,73.45306116860017,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,211655.01622989457,212134.8155200084
69.62295112885063,28.539402987656697,64.47361565564444,4.754809801356104,79.13257073156284,35.671617689690855,69.22842545700054,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,316827.8831457173,349077.2136065443
171.192109174079,33.32293871608681,69.7008960022429,3.9530905706362054,179.09829031535142,39.25257457204112,73.6539865728791,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,123585.74266326024,142118.13769366598
57.62328709905395,36.308691004307775,54.729719891412024,0.5381139113300717,58.69951492171409,37.11586187130288,55.267833802742096,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,225986.6914932923,226033.43743503155
462.4221155210028,25.454347914549796,25.928106831788323,2.146145801346149,466.7144071236951,28.67356661656902,28.07425263313447,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,486235.54505087936,489201.05184788303
438.79233733710953,33.24011360378286,35.22390335688802,4.407679707054607,447.6076967512187,39.85163316436477,39.63158306394263,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,166160.0447155074,191849.28961959245
129.71287222986265,31.29414403653951,18.978173963341142,4.72918690922791,139.17124604831847,38.38792440038138,23.70736087256905,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,345531.4990435815,377262.2748791122
330.33203897105534,45.552110472094505,90.93660557202921,2.3902674051243618,335.11257378130404,49.13751157978105,93.32687297715357,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,196335.5289011127,200432.4794552565
408.7938779004067,7.045087115365604,58.75578768184592,3.105715807132468,415.00530951467164,11.703660826064306,61.86150348897839,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,398062.9065589703,407049.7337814392
278.04520498813173,17.643343531650366,40.684290259600346,0.9184663358511687,279.8821376598341,19.02104303542712,41.60275659545152,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,108893.14732325742,109125.58738573329
265.29563859964725,47.76851678344514,46.73857456076914,4.956726268071185,275.2090911357896,55.20360618555192,51.695300828840324,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,486419.4702853451,522954.2137778612
121.68429315932539,45.06187027509124,94.78105062156972,1.2351913367788727,124.15467583288314,46.91465728025955,96.01624195834859,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,254205.29362263766,254770.65217430622
47.45828113514371,25.504553875357082,16.18178890849194,4.719385693262116,56.89705252166794,32.58363241525026,20.901174601754054,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,156222.70850590878,187756.6073148124
448.71066321871007,32.90596690106915,59.036753369662925,3.2832685800626056,455.2772003788353,37.83086977116306,62.32002194972553,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,83073.5362985057,93691.4816695861
450.3086105245019,17.48215323415097,51.08297920956213,3.07791029490641,456.4644311143147,22.099018676510585,54.16088950446854,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,126391.05728939333,135138.66159105222
316.9176271793607,13.465452187569259,61.53396930803014,2.6121737039808925,322.14197458732247,17.3837127435406,64.14614301201102,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,283898.27685020794,289245.4889922877
170.17586573330163,25.8664282222992,2.7929081982632105,1.2302820774170178,172.63642988813567,27.711851338424726,4.0231902756802285,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,201651.42939407885,202210.07366159878
175.25557773171778,20.900850261172376,87.34026698547099,0.9649873568269905,177.18555244537177,22.348331296412862,88.30525434229799,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,422997.5146471743,423267.0936885382
363.25188375624947,31.264525033289242,93.27970996587763,1.1803824244438594,365.61264860513717,33.03509866995503,94.46009239032149,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,243899.38564781268,244392.77464216138
448.65801971633596,8.498058663424317,56.94818517533169,1.0135474845068473,450.6851146853497,10.018379890184587,57.96173265983853,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,161921.42266443346,162233.78132732102
443.65612570829353,48.847766344977494,69.96843156381233,3.9199639204770915,451.49605354924773,54.72771222569313,73.88839548428942,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,327715.2439718135,345785.6314052633
390.15789738295433,49.37948350158213,92.32743873655227,1.8156137699169776,393.7891249227883,52.1029041564576,94.14305250646925,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,368049.74759845063,369845.2734329658
321.37379143098957,36.417277130888536,71.01662479702647,0.38342911516064226,322.1406496613109,36.9924208036295,71.4000539121871,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,125168.85855542743,125185.76983685055
42.98584253252937,29.12433648548542,16.101365248511875,4.848602887689975,52.68304830790932,36.39724081702038,20.94996813620185,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,125428.64732974295,159624.31613218656
81.65272833321227,18.92874273288475,58.052547656514506,4.430550836320786,90.51383000585383,25.57456898736593,62.48309849283529,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,66502.14212009433,92593.36452682319
449.37854007501255,41.62077588681269,61.06478959190273,4.645986187656543,458.67051245032565,48.5897551682975,65.71077577955927,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,381380.90677953826,411466.2518917176
303.60810077013537,35.812902764924566,42.988936458936216,4.975048330967533,313.5581974320704,43.27547526137587,47.96398478990375,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,348712.0374298123,385653.42185225914
5.589328756698194,12.31776227052011,73.90797932684757,0.9520867211754878,7.4935021990491695,13.745892352283342,74.86006604802306,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,263583.89408741624,263842.80525243346
51.63429989015002,45.99172330222291,93.50233446213247,2.041585892623028,55.71747167539608,49.05410214115745,95.5439203547555,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,429876.7020361387,432429.545720643
332.08738278491984,42.0141759315426,92.63128277777086,3.815368530950048,339.71811984681995,47.737228727967675,96.44665130872092,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,412551.5688275239,429213.7071204898
3.5257303392631245,47.740996098136584,45.633097769009076,3.5105010284635823,10.54673239619029,53.00674764083196,49.143598797472656,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,313409.46397853846,326388.0855202752
81.24321765733183,37.6573778774762,12.21056653823477,0.8540899410652898,82.9513975394624,38.93851278907414,13.06465647930006,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,440722.07623096637,440908.98603229626
274.81816089392646,32.60368381711054,98.49927869727112,4.097582312454027,283.0133255188345,38.750057285791584,102.59686100972515,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,142628.54451654572,163268.2888862593
346.25570364865393,23.82093663307785,84.05091055814748,1.1997588019996375,348.65522125265323,25.620574836077306,85.25066936014711,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,100363.82872897755,100881.91619919546
326.32866849179766,46.972781750930594,13.341605439123418,1.1967063126308533,328.72208111705936,48.76784121987687,14.538311751754271,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,171387.32518264535,171901.46826934218
112.91038542081934,43.97287502751838,92.16334637911986,2.7311746721777266,118.3727347651748,48.069637035784964,94.89452105129759,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,75689.08524019168,81800.89297382705
356.3774314524204,7.034840154778523,87.1197398441507,3.005405680724346,362.3882428138691,11.542948675865041,90.12514552487505,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,289026.2876004644,297170.1525594572
119.38729466090324,6.18651385237634,52.36496765548114,2.942422418405275,125.27213949771378,10.600147479984251,55.30739007388641,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,471472.5615327327,479115.0768381737
163.3744493814746,21.940851509512232,59.53626813874799,0.5482855032489989,164.4710203879726,22.76327976438573,60.08455364199699,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,67704.59330082934,67754.040482629
373.49921115389407,41.47489988518248,40.5012676831429,4.399558226888864,382.2983276076718,48.07423722551577,44.90082591003176,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,104949.46130451205,130496.96462264517
325.1668166245601,49.4274258191725,6.421402243381102,1.4014402086846598,327.9696970419294,51.52958613219949,7.822842452065762,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,253489.56272754588,254315.30587005513
424.7624818365948,11.768760099658769,34.184526922944194,0.7346231142857405,426.2317280651663,12.87069477108738,34.91915003722993,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,470243.7578875572,470362.694351226
329.14883325787133,31.73588219084608,80.48249141120313,4.454865591357988,338.0585644405873,38.418180577883064,84.93735700256111,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,192270.24723953774,218793.39537396096
284.5859930644003,22.14008854839597,1.458570277455683,4.782692341325792,294.1513777470519,29.314127060384656,6.241262618781475,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,278255.6639097766,311075.66482194007
47.743709146218144,48.646147901657145,34.016417997423275,4.324425324600708,56.39255979541956,55.1327858885582,38.340843322023986,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,68707.78657267644,92968.66159936039
184.49018572665733,42.89535154110689,40.41870066550339,4.0666287661519025,192.62344325896115,48.995294690334745,44.48532943165529,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,116754.44043293998,136929.96521582454
133.335981473181,42.724791712001206,54.20216469085437,3.3106857051312066,139.9573528834434,47.690820269698015,57.51285039598557,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,493983.5553314811,504869.72542086756
122.7508320461627,26.09119219077366,92.06570602486329,2.7992011159847827,128.34923427813226,30.289993864750834,94.86490714084808,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,484303.4133962205,490883.37807875965
486.53226682147033,23.666877605194934,35.288253442230165,0.5262351235659097,487.5847370686021,24.456230290543797,35.814488565796076,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,52222.99142048433,52266.70946720219
197.15576460871344,17.30331823688178,35.34836698772654,2.101420744046424,201.35860609680628,20.455449352951415,37.449787731772965,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,478315.30344045756,481099.24618942896
446.13123103337955,7.536897349291721,74.01262356286509,1.9261737333603388,449.98357850010024,10.426157949332229,75.93879729622543,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,337603.97201697517,339747.88731585396
315.9381743726342,43.912506931477395,45.769576148090906,1.3727935404255986,318.6837614534854,45.971697242115795,47.1423696885165,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,440563.23253400996,441339.36693914176
397.61084046728257,41.58054541085349,23.235877471058213,3.6447585570740664,404.9003575814307,47.04768324646459,26.88063602813228,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,254632.9350352366,269158.316528893
251.81590945949085,49.987295297875875,45.791512097136646,2.5297911018859773,256.87549166326284,53.78198195070484,48.32130319902262,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,282018.2128606626,286875.29263768037
288.8750384285532,49.84865766832574,14.944845017600185,0.4971264579474749,289.86929134444813,50.59434735524695,15.44197147554766,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,269980.96111561405,270017.81827729376
246.7663292156131,29.994426752118237,18.462311664116108,1.1788976895540757,249.12412459472125,31.76277328644935,19.641209353670185,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,350088.91589574696,350580.4454144105
98.4262509112242,39.60443368312297,50.338409501208496,3.44796794193202,105.32218679508824,44.776385596021,53.786377443140516,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,112843.0646403408,125140.3970451371
361.50360551549113,47.51445784470926,42.47361950095024,0.4730412115024709,362.4496879384961,48.22401966196297,42.94666071245271,High Erosion,Moderate (Every 2-3 Years),Strengthen shores to prevent erosion.,63488.11544270508,63519.870886715515
141.10540885798704,43.23413258048352,91.5697442057419,4.270913878838966,149.64723661566498,49.64050339874197,95.84065808458087,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,188568.47371603592,211939.81822117534
13.133667249295465,16.130664578443895,36.87699601254668,2.5262179823684745,18.186103214032414,19.919991551996606,39.40321399491515,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,367106.343231491,371942.8713996979
323.09067565767674,25.27448608895421,58.4782466775263,2.4548742289005756,328.00042411547787,28.956797432305073,60.93312090642688,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,140834.05345532676,145272.27517977238
89.37822902411742,10.812173681817274,63.59416450403351,3.0027981448316363,95.38382531378069,15.31637089906473,66.59696264886514,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,353044.5949962128,361167.2811158807
470.28883359210425,47.93229622664251,2.29635120224503,4.1409367330332305,478.57070705817074,54.14370132619235,6.437287935278261,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,486460.4207482717,507762.2569245137
477.0103599242911,32.2778585502896,66.69019982965435,1.8042651187207461,480.61889016173257,34.98425622837072,68.4944649483751,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,92255.32210523827,94017.38868450938
457.5173307200038,15.288926247655823,18.62556072010539,3.422279147539412,464.3618890150826,20.422344968964943,22.047839867644804,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,352670.9532013068,364695.46763272304
185.70919142746675,35.22653079826355,96.14596142947606,2.8720866235793765,191.4533646746255,39.53466073363262,99.01804805305544,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,249687.598687057,256795.04941494417
8.712851647904847,32.81577082060531,15.717610047558182,1.4084385238301647,11.529728695565176,34.92842860635056,17.126048571388345,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,440664.0144698774,441502.1899291251
464.230962731275,21.11732231147782,42.04778824897535,4.405286933140274,473.04153659755553,27.725252711188233,46.453075182115626,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,129717.40525132365,155364.835507275
214.66389001033986,10.110091648983307,9.449617139785742,4.007387505873948,222.67866502208776,16.12117290779423,13.45700464565969,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,361681.67850177403,380988.2551781863
483.3607547027911,35.22079380167598,99.69055093274879,3.3264139898262854,490.01358268244365,40.21041478641541,103.01696492257508,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,427151.8803416496,438193.94155025005
481.8463685675372,28.413846540670697,50.71730602279302,4.267850472561785,490.38206951266073,34.815622249513375,54.9851564953548,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,475076.39876331046,498397.48850984476
426.6517182782127,39.754327628103766,59.943116714684336,4.349741584703032,435.35120144761873,46.27894000515831,64.29285829938736,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,357461.6127303406,382151.07461466186
147.92999714272327,28.407357550039702,7.640571261454321,3.5709785859036707,155.07195431453061,33.76382542889521,11.211549847357992,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,273728.6438037923,287389.65956247516
193.16376657236071,43.34816751433431,75.2460865695186,4.201365308981993,201.5664971903247,49.65021547780729,79.44745187850059,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,328031.25809054624,350279.3407828872
425.7171990869116,29.83580774485185,21.78065371646299,3.51761016217949,432.7524194112706,35.11222298812108,25.29826387864248,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,441007.2430154232,454064.87356292736
159.14408057298255,30.242208719092382,89.90737465463066,3.4326897816254722,166.00946013623349,35.391243391530594,93.34006443625613,High Sedimentation,High (Every Year),Increase depth by dredging and use sediment for shore strengthening.,306774.38598747336,318908.9709381865
85.57688059636016,44.44941211962553,21.30882440771871,3.1311957532544032,91.83927210286896,49.14620574950713,24.440020160973113,Stable,Low (Every 5 Years),Regular maintenance of inlets and outlets required.,63674.17686357659,72884.01319946116
